id,antimicrobial
betaL-g2225_TEM-1b,Ampicillin
betaL-g2226_TEM-1c,Ampicillin
betaL-g2227_TEM-1d,Ampicillin
betaL-g2228_TEM-52b,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2229_TEM-52c,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2230_TEM-135_v2,Ampicillin
betaL-g2263_OXApulli,
betaL-g2307_PNGM-1,
betaL-g2308_CAM-1,
betaL-g2309_ACI-1,
chlor-g1553_cat,Chloramphenicol
chlor-g1554_catA1,Chloramphenicol
chlor-g1555_catA10,Chloramphenicol
chlor-g1556_catA11,Chloramphenicol
chlor-g1557_catA12,Chloramphenicol
chlor-g1558_catA13,Chloramphenicol
chlor-g1559_catA14,Chloramphenicol
chlor-g1560_catA15,Chloramphenicol
chlor-g1561_catA16,Chloramphenicol
chlor-g1562_catA2,Chloramphenicol
chlor-g1563_catA3,Chloramphenicol
chlor-g1564_catA4,Chloramphenicol
chlor-g1566_catA6,Chloramphenicol
chlor-g1567_catA7,Chloramphenicol
chlor-g1568_catA8,Chloramphenicol
chlor-g1569_catA9,Chloramphenicol
chlor-g1570_catB1,Chloramphenicol
chlor-g1571_catB10,Chloramphenicol
chlor-g1572_catB2,Chloramphenicol
chlor-g1573_catB3,Chloramphenicol
chlor-g1574_catB7,Chloramphenicol
chlor-g1575_catB9,Chloramphenicol
chlor-g1576_cml,Chloramphenicol
chlor-g1577_cml_E5,Chloramphenicol
chlor-g1578_cmlA1,Chloramphenicol
chlor-g1579_cmlB,Chloramphenicol
chlor-g1580_cmlV,Chloramphenicol
chlor-g1581_cmr,Chloramphenicol
chlor-g1582_cmrA,Chloramphenicol
chlor-g1583_cmx,Chloramphenicol
chlor-g1584_fexA,Chloramphenicol
chlor-g1585_floR,"Chloramphenicol, Florfenicol"
chlor-g1586_pexA,Chloramphenicol
chlor-g1587_cfr,Chloramphenicol
chlor-g2303_optrA,"Chloramphenicol, tetracycline"
chlor-g2304_catB4,Chloramphenicol
chlor-g2305_catB5,Chloramphenicol
chlor-g2306_catB6,Chloramphenicol
chlor-g2341_fexB,"Chloramphenicol, Florfenicol"
chlor-g2342_poxtA,"Chloramphenicol, Florfenicol, Linezolid, Doxycycline, Tetracycline"
clind-g1588_vgaA-LC,Chloramphenicol
colis-g2197_mcr1,Colistin
colis-g2203_pmrA_SE_CT18,
colis-g2204_pmrB_SE_CT18,
colis-g2205_phoP_SE_CT18,
colis-g2206_phoQ_SE_LT2,
colis-g2207_soxR_SE_LT2,
colis-g2208_acrR_SE_LT2,
colis-g2209_phoP_SE_LT2,
colis-g2210_soxR_EC_MG1655_Chr,
colis-g2211_phoQ_EC_MG1655_Chr,
colis-g2212_phoP_EC_MG1655_Chr,
colis-g2213_pmrA-basR_EC_MG1655_Chr,
colis-g2214_pmrB-basS_EC_MG1655_Chr,
colis-g2215_acrR_EC_MG1655_Chr,
colis-g2216_etk_EC_MG1655_Chr,
colis-g2217_pmrA_PAO1,
colis-g2218_phoQ_PAO1,
colis-g2219_phoP_PAO1,
colis-g2220_parR_PAO1,
colis-g2221_parS_PAO1,
colis-g2222_pmrB_PAO1,
colis-g2223_cprS_PAO1,
colis-g2231_mcr2,Colistin
colis-g2238_mcr1-2,Colistin
colis-g2239_mcr1-3,Colistin
colis-g2240_mcr1-4,Colistin
colis-g2241_mcr1-5,Colistin
colis-g2242_mcr1-6,Colistin
colis-g2243_mcr1-7,Colistin
colis-g2244_mcr1-8,Colistin
colis-g2245_mcr1-9,Colistin
colis-g2246_mcr1-10,Colistin
colis-g2248_mcr2-2,Colistin
colis-g2249_mcr6-1,Colistin
colis-g2250_mcr3,Colistin
colis-g2254_mcr4,Colistin
colis-g2255_mcr4-2,Colistin
colis-g2256_mcr4-2,Colistin
colis-g2257_mcr5-1,Colistin
colis-g2258_mcr7-1,Colistin
colis-g2317_mcr8-1,Colistin
colis-g2333_mcr9-1,Colistin
colis-g2334_mcr10-1,Colistin
colis-g2335_eptA,
fosfo-g1590_fomA,
fosfo-g1591_fomB,
fosfo-g1592_fosA,Fosfomycin
fosfo-g1593_fosA_v2,Fosfomycin
fosfo-g1594_fosA_v3,Fosfomycin
fosfo-g1595_fosA_v4,Fosfomycin
fosfo-g1596_fosA_v5,Fosfomycin
fosfo-g1597_fosA2,Fosfomycin
fosfo-g1598_fosA3,Fosfomycin
fosfo-g1599_fosB,
fosfo-g1601_fosC,
fosfo-g1602_fosC_v2,
fosfo-g1603_fosX,
fosfo-g1604_glpT_Chr,
fosfo-g1605_murA_Chr,
fosfo-g1606_ptsI_Chr,
fosfo-g1607_uhpA_Chr,
fosfo-g1608_uhpB_Chr,
fosfo-g1609_uhpC_Chr,
fosfo-g1610_uhpT_Chr,
fosfo-g2336_fosD,Fosfomycin
fosfo-g2337_fosE,Fosfomycin
fosfo-g2338_fosF,Fosfomycin
fosfo-g2339_fosG,Fosfomycin
fosfo-g2340_fosK,Fosfomycin
fusid-g1611_fusA,
fusid-g1612_fusB,
fusid-g2198_fusC,
glyco-g1614_VanA-A,
glyco-g1615_VanA-Ao2,
glyco-g1616_VanA-Pt,
glyco-g1618_VanB-B,
glyco-g1619_VanB-Sc,
glyco-g1620_VanC,
glyco-g1621_vanD,
glyco-g1623_VanE,
glyco-g1624_VanG-G,
glyco-g1625_VanH-A,
glyco-g1626_VanH-Ao1,
glyco-g1627_VanH-Ao2,
glyco-g1628_VanH-B,
glyco-g1629_VanH-D,
glyco-g1630_VanH-M,
glyco-g1631_VanH-Pt,
glyco-g1632_VanH-Pt2,
glyco-g1633_VanH-Sc,
glyco-g1634_VanL-L,
glyco-g1635_VanM-M,
glyco-g1636_VanR-A,
glyco-g1637_VanR-B,
glyco-g1638_VanR-C,
glyco-g1639_VanR-D,
glyco-g1640_VanR-G,
glyco-g1641_VanR-L,
glyco-g1642_VanR-M,
glyco-g1643_VanR-Pt,
glyco-g1644_VanR-Pt2,
glyco-g1645_VanS-B,
glyco-g1646_VanS-C,
glyco-g1647_VanS-D,
glyco-g1648_VanS-G,
glyco-g1649_VanS-L,
glyco-g1650_VanS-M,
glyco-g1651_VanS-Pt,
glyco-g1652_VanS-Pt2,
glyco-g1653_VanT-C,
glyco-g1654_VanT-G,
glyco-g1655_VanTm-L,
glyco-g1656_VanTr-L,
glyco-g1657_VanU-G,
glyco-g1658_VanW-B,
glyco-g1659_VanW-G,
glyco-g1660_VanX-A,
glyco-g1661_VanX-Ao1,
glyco-g1662_VanX-Ao2,
glyco-g1663_VanX-B,
glyco-g1664_VanX-D,
glyco-g1665_VanX-M,
glyco-g1666_VanX-Pt,
glyco-g1667_VanX-Pt2,
glyco-g1668_VanX-Sc,
glyco-g1669_VanXY-C,
glyco-g1670_VanXY-G,
glyco-g1671_VanXY-L,
glyco-g1672_VanY-A,
glyco-g1673_VanY-B,
glyco-g1674_VanY-D,
glyco-g1675_VanY-M,
glyco-g1676_VanY-Pt,
glyco-g1677_VanY-Pt2,
glyco-g1678_VanZ-A,
glyco-g1679_VanZ-Pt-partial,
glyco-g2311_VanF,
Integ-g2251_int1,
Integ-g2252_int2,
Integ-g2253_int3,
macro-g1680_ereA,Erythromycin
macro-g1681_ereB,"Erythromycin, Azithromycin"
macro-g1682_ereC,Erythromycin
macro-g1683_erm30,
macro-g1684_erm31,Azithromycin
macro-g1685_erm32,
macro-g1686_erm33,Azithromycin
macro-g1687_erm34,Azithromycin
macro-g1688_erm35,Azithromycin
macro-g1689_erm36,Azithromycin
macro-g1690_erm37,Azithromycin
macro-g1691_erm38,Azithromycin
macro-g1692_erm39,Azithromycin
macro-g1693_erm40,
macro-g1694_erm41,Azithromycin
macro-g1695_erm42,
macro-g1696_ermA,Azithromycin
macro-g1697_ermB,"Erythromycin, Lincomycin, Clindamycin, Quinupristin, Pristinamycin IA, Virginiamycin S"
macro-g1698_ermC,Azithromycin
macro-g1699_ermD,Azithromycin
macro-g1700_ermE,Azithromycin
macro-g1701_ermF,Azithromycin
macro-g1702_ermG,Azithromycin
macro-g1703_ermH,
macro-g1704_ermN,Azithromycin
macro-g1705_ermO,
macro-g1706_ermQ,Azithromycin
macro-g1707_ermR,Azithromycin
macro-g1708_ermS,
macro-g1709_ermT,Azithromycin
macro-g1710_ermU,
macro-g1711_ermV,
macro-g1712_ermW,
macro-g1713_ermX,Azithromycin
macro-g1714_ermY,
macro-g1715_ermZ,
macro-g1716_IsaA,
macro-g1717_lmrA,
macro-g1718_lnuA,Lincomycin
macro-g1719_lnuB,
macro-g1720_lnuC,
macro-g1721_lnuD,
macro-g1722_lnuF,Lincomycin
macro-g1723_lsaB,
macro-g1724_lsaC,
macro-g1725_mdfA_Chr,
macro-g1726_mdtA,
macro-g1727_mefA,
macro-g1728_mefB,"Erythromycin, Azithromycin"
macro-g1729_mefE,
macro-g1730_mefG,
macro-g1731_mphA,"Erythromycin, Azithromycin, Spiramycin, Telithromycin"
macro-g1732_mphB,"Erythromycin, Spiramycin, Telithromycin"
macro-g1733_mphC,"Erythromycin, Spiramycin, Telithromycin"
macro-g1734_mphE,Erythromycin
macro-g1735_mreA,
macro-g1736_msrA,
macro-g1737_msrC,"Erythromycin, Telithromycin, Quinupristin, Pristinamycin IA, Virginiamycin S"
macro-g1738_msrD,
macro-g1739_msrE,"Erythromycin, Azithromycin, Quinupristin, Pristinamycin IA, Virginiamycin S"
macro-g1740_oleB,
macro-g1741_oleC,
macro-g1742_srmB,
macro-g1743_vagD,
macro-g1744_vatA,
macro-g1745_vatB,
macro-g1746_vatC,
macro-g1747_vatD,
macro-g1748_vatE,
macro-g1749_vatF,"Dalfopristin, Pristinamycin IIA, Virginiamycin M"
macro-g1750_vatG,
macro-g1751_vgaA,
macro-g1752_vgaB,
macro-g1753_vgbA,
macro-g1754_vgbB,
macro-g2352_carA,Carbomycin
macro-g2353_mefC,Erythromycin
macro-g2354_mphF,Erythromycin
macro-g2355_mphG,Erythromycin
macro-g2356_mphI,"Spiramycin, Telithromycin"
macro-g2357_mphJ,"Erythromycin, Tylosin"
macro-g2358_mphK,"Spiramycin, Telithromycin"
macro-g2359_mphN,Erythromycin
macro-g2360_tlrC,Tylosin
macro-g2361_lnuE,Lincomycin
macro-g2362_lnuG,Lincomycin
macro-g2363_lnuP,Lincomycin
macro-g2364_lsaA,
macro-g2365_lsaE,
macro-g2366_salA,"Lincomycin, Clindamycin, Dalfopristin, Pristinamycin IIA, Virginiamycin M, Tiamulin"
mupir-g1755_mupA,
mupir-g1756_mupB,
nitro-g1757_nfsA_Chr,
nitro-g1758_nfsB_Chr,
nitro-g1759_nimA,
nitro-g1760_nimB,
nitro-g1761_nimC,
nitro-g1762_nimD,
nucle-g2379_tmrB,
pleur-g2264_tvaA,
pleur-g2265_tvaB,
pleur-g2266_tvaC,
pleur-g2267_tvaD,
quino-g1763_gyrA_ecol_Chr,"Ciprofloxacin, Nalidixic Acid"
quino-g1764_gyrA_kpne,"Ciprofloxacin, Nalidixic Acid"
quino-g1765_gyrB_ecol,
quino-g1766_gyrB_kpne,
quino-g1767_oqxA1,"Nalidixic acid,Ciprofloxacin"
quino-g1768_oqxA10,"Nalidixic acid,Ciprofloxacin"
quino-g1769_oqxA11,"Nalidixic acid,Ciprofloxacin"
quino-g1770_oqxA2,"Nalidixic acid,Ciprofloxacin"
quino-g1771_oqxA3,"Nalidixic acid,Ciprofloxacin"
quino-g1772_oqxA4,"Nalidixic acid,Ciprofloxacin"
quino-g1773_oqxA5,"Nalidixic acid,Ciprofloxacin"
quino-g1774_oqxA6,"Nalidixic acid,Ciprofloxacin"
quino-g1775_oqxA7,"Nalidixic acid,Ciprofloxacin"
quino-g1776_oqxA8,"Nalidixic acid,Ciprofloxacin"
quino-g1777_oqxA9,"Nalidixic acid,Ciprofloxacin"
quino-g1778_oqxB10,"Nalidixic acid,Ciprofloxacin"
quino-g1779_oqxB11,"Nalidixic acid,Ciprofloxacin"
quino-g1780_oqxB12,"Nalidixic acid,Ciprofloxacin"
quino-g1781_oqxB13,"Nalidixic acid,Ciprofloxacin"
quino-g1782_oqxB14,"Nalidixic acid,Ciprofloxacin"
quino-g1783_oqxB15,"Nalidixic acid,Ciprofloxacin"
quino-g1784_oqxB16,"Nalidixic acid,Ciprofloxacin"
quino-g1785_oqxB17,"Nalidixic acid,Ciprofloxacin"
quino-g1786_oqxB18,"Nalidixic acid,Ciprofloxacin"
quino-g1787_oqxB19,"Nalidixic acid,Ciprofloxacin"
quino-g1788_oqxB2,"Nalidixic acid,Ciprofloxacin"
quino-g1789_oqxB20,"Nalidixic acid,Ciprofloxacin"
quino-g1790_oqxB21,"Nalidixic acid,Ciprofloxacin"
quino-g1791_oqxB22,"Nalidixic acid,Ciprofloxacin"
quino-g1792_oqxB23,"Nalidixic acid,Ciprofloxacin"
quino-g1793_oqxB24,"Nalidixic acid,Ciprofloxacin"
quino-g1794_oqxB25,"Nalidixic acid,Ciprofloxacin"
quino-g1795_oqxB26,"Nalidixic acid,Ciprofloxacin"
quino-g1796_oqxB27,"Nalidixic acid,Ciprofloxacin"
quino-g1797_oqxB28,"Nalidixic acid,Ciprofloxacin"
quino-g1798_oqxB29,"Nalidixic acid,Ciprofloxacin"
quino-g1799_oqxB3,"Nalidixic acid,Ciprofloxacin"
quino-g1800_oqxB30,"Nalidixic acid,Ciprofloxacin"
quino-g1801_oqxB31,"Nalidixic acid,Ciprofloxacin"
quino-g1802_oqxB32,"Nalidixic acid,Ciprofloxacin"
quino-g1803_oqxB4,"Nalidixic acid,Ciprofloxacin"
quino-g1804_oqxB5,"Nalidixic acid,Ciprofloxacin"
quino-g1805_oqxB6,"Nalidixic acid,Ciprofloxacin"
quino-g1806_oqxB7,"Nalidixic acid,Ciprofloxacin"
quino-g1807_oqxB8,"Nalidixic acid,Ciprofloxacin"
quino-g1808_oqxB9,"Nalidixic acid,Ciprofloxacin"
quino-g1809_parC_ecol_Chr,"Ciprofloxacin, Nalidixic Acid"
quino-g1810_parC_kpne,"Ciprofloxacin, Nalidixic Acid"
quino-g1811_parE_ecol,
quino-g1812_parE_kpne,
quino-g1813_qepA,Ciprofloxacin
quino-g1814_qepA2,Ciprofloxacin
quino-g1815_qnrA1,"Ciprofloxacin, Nalidixic Acid"
quino-g1816_qnrA2,"Ciprofloxacin, Nalidixic Acid"
quino-g1817_qnrA3,"Ciprofloxacin, Nalidixic Acid"
quino-g1818_qnrA4,"Ciprofloxacin, Nalidixic Acid"
quino-g1819_qnrA5,"Ciprofloxacin, Nalidixic Acid"
quino-g1820_qnrA6,"Ciprofloxacin, Nalidixic Acid"
quino-g1821_qnrA7,"Ciprofloxacin, Nalidixic Acid"
quino-g1822_qnrB1,"Ciprofloxacin, Nalidixic Acid"
quino-g1823_qnrB10,"Ciprofloxacin, Nalidixic Acid"
quino-g1824_qnrB11,"Ciprofloxacin, Nalidixic Acid"
quino-g1825_qnrB12,"Ciprofloxacin, Nalidixic Acid"
quino-g1827_qnrB14,"Ciprofloxacin, Nalidixic Acid"
quino-g1828_qnrB15,"Ciprofloxacin, Nalidixic Acid"
quino-g1829_qnrB17,"Ciprofloxacin, Nalidixic Acid"
quino-g1830_qnrB18,"Ciprofloxacin, Nalidixic Acid"
quino-g1831_qnrB19,"Ciprofloxacin, Nalidixic Acid"
quino-g1832_qnrB2,"Ciprofloxacin, Nalidixic Acid"
quino-g1833_qnrB20,"Ciprofloxacin, Nalidixic Acid"
quino-g1834_qnrB21,"Ciprofloxacin, Nalidixic Acid"
quino-g1835_qnrB22,"Ciprofloxacin, Nalidixic Acid"
quino-g1836_qnrB23,"Ciprofloxacin, Nalidixic Acid"
quino-g1837_qnrB24,"Ciprofloxacin, Nalidixic Acid"
quino-g1838_qnrB25,"Ciprofloxacin, Nalidixic Acid"
quino-g1839_qnrB27,"Ciprofloxacin, Nalidixic Acid"
quino-g1840_qnrB28,"Ciprofloxacin, Nalidixic Acid"
quino-g1841_qnrB29,"Ciprofloxacin, Nalidixic Acid"
quino-g1842_qnrB3,"Ciprofloxacin, Nalidixic Acid"
quino-g1843_qnrB30,"Ciprofloxacin, Nalidixic Acid"
quino-g1844_qnrB31,"Ciprofloxacin, Nalidixic Acid"
quino-g1845_qnrB32,"Ciprofloxacin, Nalidixic Acid"
quino-g1846_qnrB33,"Ciprofloxacin, Nalidixic Acid"
quino-g1847_qnrB34,"Ciprofloxacin, Nalidixic Acid"
quino-g1848_qnrB35,"Ciprofloxacin, Nalidixic Acid"
quino-g1849_qnrB36,"Ciprofloxacin, Nalidixic Acid"
quino-g1850_qnrB37,"Ciprofloxacin, Nalidixic Acid"
quino-g1851_qnrB38,"Ciprofloxacin, Nalidixic Acid"
quino-g1852_qnrB4,"Ciprofloxacin, Nalidixic Acid"
quino-g1853_qnrB42,"Ciprofloxacin, Nalidixic Acid"
quino-g1854_qnrB48,"Ciprofloxacin, Nalidixic Acid"
quino-g1855_qnrB49,"Ciprofloxacin, Nalidixic Acid"
quino-g1856_qnrB5,"Ciprofloxacin, Nalidixic Acid"
quino-g1857_qnrB50,"Ciprofloxacin, Nalidixic Acid"
quino-g1858_qnrB51,"Ciprofloxacin, Nalidixic Acid"
quino-g1859_qnrB52,"Ciprofloxacin, Nalidixic Acid"
quino-g1860_qnrB53,"Ciprofloxacin, Nalidixic Acid"
quino-g1861_qnrB56,"Ciprofloxacin, Nalidixic Acid"
quino-g1862_qnrB57,"Ciprofloxacin, Nalidixic Acid"
quino-g1863_qnrB58,"Ciprofloxacin, Nalidixic Acid"
quino-g1864_qnrB59,"Ciprofloxacin, Nalidixic Acid"
quino-g1865_qnrB6,"Ciprofloxacin, Nalidixic Acid"
quino-g1866_qnrB62,"Ciprofloxacin, Nalidixic Acid"
quino-g1867_qnrB7,"Ciprofloxacin, Nalidixic Acid"
quino-g1868_qnrB8,"Ciprofloxacin, Nalidixic Acid"
quino-g1869_qnrB9,"Ciprofloxacin, Nalidixic Acid"
quino-g1870_qnrC,"Ciprofloxacin, Nalidixic Acid"
quino-g1871_qnrD,"Ciprofloxacin, Nalidixic Acid"
quino-g1872_qnrS1,"Ciprofloxacin, Nalidixic Acid"
quino-g1873_qnrS2,"Ciprofloxacin, Nalidixic Acid"
quino-g1874_qnrS3,"Ciprofloxacin, Nalidixic Acid"
quino-g1875_qnrS4,"Ciprofloxacin, Nalidixic Acid"
quino-g1876_qnrS5,"Ciprofloxacin, Nalidixic Acid"
quino-g1877_qnrS6,"Ciprofloxacin, Nalidixic Acid"
quino-g1878_qnrS7,"Ciprofloxacin, Nalidixic Acid"
quino-g1879_qnrS8,"Ciprofloxacin, Nalidixic Acid"
quino-g2199_qnrB10,"Ciprofloxacin, Nalidixic Acid"
quino-g2200_qnrB12,"Ciprofloxacin, Nalidixic Acid"
quino-g2201_qnrB8,"Ciprofloxacin, Nalidixic Acid"
quino-g2261_qepA3,Ciprofloxacin
quino-g2262_qepA4,Ciprofloxacin
quino-g2268_crpP,Ciprofloxacin
quino-g2269_qnrA8,Ciprofloxacin
quino-g2270_qnrD2,Ciprofloxacin
quino-g2271_qnrD3,Ciprofloxacin
quino-g2272_qnrE1,Ciprofloxacin
quino-g2273_qnrS9,Ciprofloxacin
quino-g2274_qnrVC1,Ciprofloxacin
quino-g2275_qnrVC3,Ciprofloxacin
quino-g2276_qnrVC4,Ciprofloxacin
quino-g2277_qnrVC5,Ciprofloxacin
quino-g2278_qnrVC6,Ciprofloxacin
quino-g2279_qnrVC7,Ciprofloxacin
quino-g2280_qnrB40,Ciprofloxacin
quino-g2281_qnrB41,Ciprofloxacin
quino-g2282_qnrB44,Ciprofloxacin
quino-g2283_qnrB45,Ciprofloxacin
quino-g2284_qnrB54,Ciprofloxacin
quino-g2285_qnrB55,Ciprofloxacin
quino-g2286_qnrB60,Ciprofloxacin
quino-g2287_qnrB61,Ciprofloxacin
quino-g2288_qnrB64,Ciprofloxacin
quino-g2289_qnrB65,Ciprofloxacin
quino-g2290_qnrB66,Ciprofloxacin
quino-g2291_qnrB67,Ciprofloxacin
quino-g2292_qnrB68,Ciprofloxacin
quino-g2293_qnrB69,Ciprofloxacin
quino-g2294_qnrB70,Ciprofloxacin
quino-g2295_qnrB71,Ciprofloxacin
quino-g2296_qnrB72,Ciprofloxacin
quino-g2297_qnrB73,Ciprofloxacin
quino-g2298_qnrB74,Ciprofloxacin
quino-g2299_qnrB75,Ciprofloxacin
quino-g2300_qnrB78,Ciprofloxacin
quino-g2301_qnrB81,Ciprofloxacin
quino-g2302_qnrB82,Ciprofloxacin
rifam-g1880_arr-2,Rifampicin
rifam-g1881_arr-3,Rifampicin
rifam-g1882_arr-4,Rifampicin
rifam-g1883_arr-5,Rifampicin
rifam-g1884_arr-6,Rifampicin
rifam-g1885_arr-7,Rifampicin
strep-g1886_sat2A,streptothricin
strep-g1887_sat3A,
strep-g1888_sat4A,
sulph-g1889_folP_Chr,Sulphamethoxazole
sulph-g1890_sul1,Sulphamethoxazole
sulph-g1891_sul1_v2,Sulphamethoxazole
sulph-g1892_sul2,Sulphamethoxazole
sulph-g1893_sul3,Sulphamethoxazole
sulph-g2259_sul3-v1,Sulphamethoxazole
sulph-g2260_sul3-v3,Sulphamethoxazole
sulph-g2367_sul4,Sulphamethoxazole
tetra-g1894_otrA,Tetracycline
tetra-g1895_otrB,Tetracycline
tetra-g1896_otrC,Tetracycline
tetra-g1897_tet-30,Tetracycline
tetra-g1898_tet-31,Tetracycline
tetra-g1899_tet-32,Tetracycline
tetra-g1900_tet-33,Tetracycline
tetra-g1901_tet-34,Tetracycline
tetra-g1902_tet-35,Tetracycline
tetra-g1903_tet-36,Tetracycline
tetra-g1904_tet-37,Tetracycline
tetra-g1905_tet-38,Tetracycline
tetra-g1906_tet-39,Tetracycline
tetra-g1907_tet-40,Tetracycline
tetra-g1908_tet-41,Tetracycline
tetra-g1909_tet-42,Tetracycline
tetra-g1910_tet-43,Tetracycline
tetra-g1911_tet-44,Tetracycline
tetra-g1912_tet-AB,Tetracycline
tetra-g1913_tet-A,Tetracycline
tetra-g1914_tet-B,Tetracycline
tetra-g1915_tet-C,Tetracycline
tetra-g1916_tet-D,Tetracycline
tetra-g1917_tet-E,Tetracycline
tetra-g1918_tet-G,Tetracycline
tetra-g1919_tet-H,Tetracycline
tetra-g1920_tet-J,Tetracycline
tetra-g1921_tet-K,Tetracycline
tetra-g1922_tet-L,Tetracycline
tetra-g1923_tet-M,Tetracycline
tetra-g1924_tet-O,Tetracycline
tetra-g1925_tet-Q,Tetracycline
tetra-g1926_tet-S,Tetracycline
tetra-g1927_tet-T,Tetracycline
tetra-g1928_tet-U,Tetracycline
tetra-g1929_tet-V,Tetracycline
tetra-g1930_tet-W,Tetracycline
tetra-g1931_tet-X,"Tigecycline, Tetracycline"
tetra-g1932_tet-Y,"Tigecycline, Tetracycline"
tetra-g1933_tet-Z,Tetracycline
tetra-g1934_tet-AP,Tetracycline
tetra-g1935_tet-BP,Tetracycline
tetra-g2202_tet-45,Tetracycline
tetra-g2268_tet-A-v2,Tetracycline
tetra-g2310_tet-A-v6,Tetracycline
tetra-g2313_tet-X2,"Tigecycline, Tetracycline"
tetra-g2314_tet-X3,"Tigecycline, Tetracycline"
tetra-g2315_tet-X3,"Tigecycline, Tetracycline"
tetra-g2316_tet-X4,"Tigecycline, Tetracycline"
tetra-g2318_tet-A-v1,Tetracycline
tetra-g2319_tet-A-v3,Tetracycline
tetra-g2320_tet-A-v4,Tetracycline
tetra-g2321_tet-A-v5,Tetracycline
tetra-g2322_tet-A-v7,Tetracycline
tetra-g2323_tet-A-v8,Tetracycline
tetra-g2324_tet-A-v9,Tetracycline
tetra-g2325_tet-A-v10,Tetracycline
tetra-g2326_tet-A-v11,Tetracycline
tetra-g2327_tet-A-v12,Tetracycline
tetra-g2328_tet-A-v13,Tetracycline
tetra-g2329_tet-A46,Tetracycline
tetra-g2330_tet-A60,Tetracycline
tetra-g2331_tet-AP,Tetracycline
tetra-g2332_tet-AP,Tetracycline
tetra-g2368_tet-O-32-O,"Doxycycline, Tetracycline, Minocycline"
tetra-g2369_tet-O-W-1,"Doxycycline, Tetracycline, Minocycline"
tetra-g2370_tet-O-W-32-O,"Doxycycline, Tetracycline, Minocycline"
tetra-g2371_tet-O-W-32-O-W-O,"Doxycycline, Tetracycline, Minocycline"
tetra-g2372_tet-O-W-O-1,"Doxycycline, Tetracycline, Minocycline"
tetra-g2373_tet-W-32-O,"Doxycycline, Tetracycline, Minocycline"
tetra-g2374_tet-X5,"Doxycycline, Tetracycline, Minocycline, Tigecycline"
tetra-g2375_tet-X6,"Doxycycline, Tetracycline, Minocycline, Tigecycline"
trime-g1936_dfr2d,Trimethoprim
trime-g1937_dfrA1,Trimethoprim
trime-g1938_dfrA10,Trimethoprim
trime-g1939_dfrA12,Trimethoprim
trime-g1940_dfrA13,Trimethoprim
trime-g1941_dfrA14,Trimethoprim
trime-g1942_dfrA15,Trimethoprim
trime-g1943_dfrA16,Trimethoprim
trime-g1944_dfrA17,Trimethoprim
trime-g1945_dfrA18,Trimethoprim
trime-g1946_dfrA20,Trimethoprim
trime-g1947_dfrA21,Trimethoprim
trime-g1948_dfrA22,Trimethoprim
trime-g1949_dfrA23,Trimethoprim
trime-g1950_dfrA24,Trimethoprim
trime-g1951_dfrA25,Trimethoprim
trime-g1952_dfrA26,Trimethoprim
trime-g1953_dfrA27,Trimethoprim
trime-g1954_dfrA28,Trimethoprim
trime-g1955a_dfrA29,Trimethoprim
trime-g1956_dfrA3,Trimethoprim
trime-g1957_dfrA30,Trimethoprim
trime-g1958_dfrA31,Trimethoprim
trime-g1959_dfrA32,Trimethoprim
trime-g1960_dfrA33,Trimethoprim
trime-g1961_dfrA5,Trimethoprim
trime-g1962_dfrA6,Trimethoprim
trime-g1963_dfrA7,Trimethoprim
trime-g1964_dfrA8,Trimethoprim
trime-g1965_dfrA9,Trimethoprim
trime-g1966_dfrB1,Trimethoprim
trime-g1967_dfrB2,Trimethoprim
trime-g1968_dfrB3,Trimethoprim
trime-g1969_dfrB4,Trimethoprim
trime-g1970_dfrB5,Trimethoprim
trime-g1971_dfrB6,Trimethoprim
trime-g1972_dfrB7,Trimethoprim
trime-g1973_dfrB8,Trimethoprim
trime-g1974_dfrC,Trimethoprim
trime-g1975_dfrD,Trimethoprim
trime-g1976_dfrG,Trimethoprim
trime-g1977_dfrK,Trimethoprim
trime-g2376_dfrA34,Trimethoprim
trime-g2377_dfrA35,Trimethoprim
trime-g2378_dfrA36,Trimethoprim
quino-g2380_gyrA_salm,"Nalidixic acid,Ciprofloxacin"
quino-g2381_gyrB_salm,"Nalidixic acid,Ciprofloxacin"
quino-g2382_parC_salm,"Nalidixic acid,Ciprofloxacin"
macro-g2383_linG,Lincomycin
quino-g2384_gyrA_campy,"Nalidixic acid,Ciprofloxacin"
betaL-g2385_OXA-193,
betaL-g2386_CTX-M-127,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2387_CTX-M-138,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2388_CTX-M-146,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2389_CTX-M-14b,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2390_CTX-M-162,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2391_CTX-M-163,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2392_CTX-M-164,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2393_CTX-M-165,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2394_CTX-M-166,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2395_CTX-M-167,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2396_CTX-M-168,"Cefotaxime, Ceftazidime, Ampicillin"
